,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,RecordName,Download Link,SizeGB,Version,Format,License,Classification,UpdateFrequency,LifecycleStage,Description,Note,industry,keywords ,Type,P-ID,category1,category2,category3,category4,source code License,hash,error,uploaded
381,381,381,381,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg1_rgb_calibration.tgz,0.9,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,86855bba7ac5706c21195b4668866458494df1edd8cbc397293ad436ac31ee74,,False
382,382,382,382,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg1_room.tgz,0.8,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,de3a4733cce04bbec176b3b75a2526b2a8c8aec85c3137a249e80a263d7f43fa,,False
383,383,383,383,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg1_rpy.tgz,0.4,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,be47225127548c2640d16d246c5c81cf37ece7ad2153ba305c07ce6c254b282c,,False
384,384,384,384,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg1_teddy.tgz,0.9,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,d75e6b2835ec07a9d48c1f0d54c45b3552730fb38eb6892400a02b2d510d95ec,,False
385,385,385,385,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg1_xyz.tgz,0.5,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,3cc321836916fe4ca6e3a8f318846e35c0f2bf5673c484289842a7ef7c19097d,,False
386,386,386,386,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_360_hemisphere.tgz,1.4,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,2f438dfca73b23e277b634005aeaa2be8312b058bd187de1d1112a939d36bc5c,,False
387,387,387,387,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_360_kidnap.tgz,0.7,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,7bea61b448ef16267dff8eba72db5eb800afed0b7416ebb7b5b510767f68fda3,,False
388,388,388,388,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_coke.tgz,1.3,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,45845465cd1ec45d689b52be40c4b041b9ef2a62c430937f369142c90b8c67aa,,False
389,389,389,389,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_desk.tgz,1.9,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,2941b011625f1480cd602b58c1d2cb21270080bcb7d3288d1cff9df5899dfa1b,,False
390,390,390,390,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_desk_with_person.tgz,2.5,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,ee7705f05b56fdbb2fba67beb740c96b6d80ea2bcbf3cc7104814099ef6b3e38,,False
391,391,391,391,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_dishes.tgz,1.5,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,3db491700968f21a766055a13417662cc50f745b49231586f4fe5a1bd63346fc,,False
392,392,392,392,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_flowerbouquet_brownbackground.tgz,1.7,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,82856f926929743880c28a639af69e48a7a2752b75fa172050732bc924aeb9c7,,False
393,393,393,393,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_flowerbouquet.tgz,1.2,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,4e1a45cd861b1985c30bba7041235de51100baa8baa00dd631824e7ef950452f,,False
394,394,394,394,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_ir_calibration.tgz,0.7,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,b15af922a5f6e51315a191122ea3d91ea29731535bc76519dd1246d71baa993a,,False
395,395,395,395,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_large_checkerboard_calibration.tgz,1.4,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,a481bf1bb9aa8858df071c910c520174887e3421b3f5dfcbbe9e03328f44e802,,False
396,396,396,396,Collection of Kinect (RGB+D) datasets with 6D ground truth,http://downloads.sourceforge.net/project/mrpt/Datasets%20%28Rawlogs%29/Datasets/RGBD-datasets/rawlog_rgbd_dataset_freiburg2_large_no_loop.tgz,1.8,v1,tgz,Creative Commons Attribution License,,,,"This dataset is a derived work from the collection [1] published by the CVPR team in the TUM University. According to the original ""Creative Commons Attribution"" license, this derived work is also released under identical terms. The dataset has been converted into the Rawlog format [2] and published in the aim of it being useful to MRPT users. It can be visualized and manipulated with MRPT tools, available for download at [3].",,Travel and transportation,"Kinect, 6D, ground truth","image, .rawlog",P5003,Robotics,,,,,d9ddedadf0002db8f935658eae02bbf59cf612d9cee56f8db2c34b83107ea590,,False
